System,Version,Code,Display
http://snomed.info/sct,2021-03,104931000119100,Chronic kidney disease due to hypertension (disorder)
http://snomed.info/sct,2021-03,10757401000119104,Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth (disorder)
http://snomed.info/sct,2021-03,10757481000119107,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy (disorder)
http://snomed.info/sct,2021-03,111411000119103,End stage renal disease due to hypertension (disorder)
http://snomed.info/sct,2021-03,117681000119102,Chronic kidney disease stage 1 due to hypertension (disorder)
http://snomed.info/sct,2021-03,118781000119108,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy (disorder)
http://snomed.info/sct,2021-03,123609007,Subacute glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,127991000119101,Hypertension concurrent and due to end stage renal disease on dialysis due to type 2 diabetes mellitus (disorder)
http://snomed.info/sct,2021-03,128001000119105,Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus (disorder)
http://snomed.info/sct,2021-03,129151000119102,Chronic kidney disease stage 4 due to hypertension (disorder)
http://snomed.info/sct,2021-03,129161000119100,Chronic kidney disease stage 5 due to hypertension (disorder)
http://snomed.info/sct,2021-03,129171000119106,Chronic kidney disease stage 3 due to hypertension (disorder)
http://snomed.info/sct,2021-03,129181000119109,Chronic kidney disease stage 2 due to hypertension (disorder)
http://snomed.info/sct,2021-03,140101000119109,Hypertension in chronic kidney disease stage 5 due to type 2 diabetes mellitus (disorder)
http://snomed.info/sct,2021-03,140111000119107,Hypertension in chronic kidney disease stage 4 due to type 2 diabetes mellitus (disorder)
http://snomed.info/sct,2021-03,140121000119100,Hypertension in chronic kidney disease stage 3 due to type 2 diabetes mellitus (disorder)
http://snomed.info/sct,2021-03,140131000119102,Hypertension in chronic kidney disease stage 2 due to type 2 diabetes mellitus (disorder)
http://snomed.info/sct,2021-03,153851000119106,Malignant hypertensive chronic kidney disease stage 5 (disorder)
http://snomed.info/sct,2021-03,153891000119101,End stage renal disease on dialysis due to hypertension (disorder)
http://snomed.info/sct,2021-03,195791000119101,Chronic proliferative glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,197613008,Chronic mesangial proliferative glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,197616000,Chronic glomerulonephritis associated with another disorder (disorder)
http://snomed.info/sct,2021-03,197617009,Chronic exudative glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,197618004,Chronic focal glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,197619007,Chronic diffuse glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,197626007,Focal membranoproliferative glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,197709005,Chronic nephritic syndrome, focal and segmental glomerular lesions (disorder)
http://snomed.info/sct,2021-03,197712008,Chronic nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,197713003,Chronic nephritic syndrome, diffuse mesangiocapillary glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,197714009,Chronic nephritic syndrome, dense deposit disease (disorder)
http://snomed.info/sct,2021-03,197715005,Chronic nephritic syndrome, diffuse crescentic glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,20917003,Chronic glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,234485006,Epstein syndrome (disorder)
http://snomed.info/sct,2021-03,236399008,Steroid-sensitive minimal change glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,236400001,Steroid-resistant minimal change glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,236401002,Steroid-dependent minimal change glomerulonephritis (disorder)
http://snomed.info/sct,2021-03,236407003,Immunoglobulin A nephropathy (disorder)
http://snomed.info/sct,2021-03,236409000,Mesangiocapillary glomerulonephritis type III (disorder)
http://snomed.info/sct,2021-03,236410005,Mesangiocapillary glomerulonephritis type IV (disorder)
http://snomed.info/sct,2021-03,236411009,Immunoglobulin M nephropathy (disorder)
http://snomed.info/sct,2021-03,236412002,C1q nephropathy (disorder)
http://snomed.info/sct,2021-03,236413007,Membranous glomerulonephritis - stage I (disorder)
http://snomed.info/sct,2021-03,236414001,Membranous glomerulonephritis - stage II (disorder)
http://snomed.info/sct,2021-03,236415000,Membranous glomerulonephritis - stage III (disorder)
