System,Version,Code,Display
http://snomed.info/sct,2021-03,13901000119100,Hypocalciuric hypercalcemia (disorder)
http://snomed.info/sct,2021-03,190866006,Idiopathic hypercalcemia (disorder)
http://snomed.info/sct,2021-03,2243000,Hypercalcemia due to hyperthyroidism (disorder)
http://snomed.info/sct,2021-03,237880003,Secondary hypercalcemia (disorder)
http://snomed.info/sct,2021-03,237885008,Familial hypocalciuric hypercalcemia (disorder)
http://snomed.info/sct,2021-03,24052000,Hypercalcemia due to immobilization (disorder)
http://snomed.info/sct,2021-03,2638001,Hypercalcemia caused by a drug (disorder)
http://snomed.info/sct,2021-03,276645004,Infantile hypercalcemia (disorder)
http://snomed.info/sct,2021-03,276646003,Idiopathic infantile hypercalcemia - mild form (disorder)
http://snomed.info/sct,2021-03,277481003,Idiopathic infantile hypercalcemia - severe form (disorder)
http://snomed.info/sct,2021-03,34225008,Idiopathic hypercalcemia of infancy (disorder)
http://snomed.info/sct,2021-03,361129004,Hypercalcemia caused by lithium (disorder)
http://snomed.info/sct,2021-03,37121000,Hypercalcemia caused by thiazide AND vitamin A (disorder)
http://snomed.info/sct,2021-03,43258006,Milk alkali syndrome (disorder)
http://snomed.info/sct,2021-03,45646000,Subacute milk alkali syndrome (disorder)
http://snomed.info/sct,2021-03,47709007,Humoral hypercalcemia of malignancy (disorder)
http://snomed.info/sct,2021-03,52760008,Hypercalcemia due to granulomatous disease (disorder)
http://snomed.info/sct,2021-03,57557005,Chronic milk alkali syndrome (disorder)
http://snomed.info/sct,2021-03,58136006,Nutritional disorder due to calcium-phosphorus imbalance (disorder)
http://snomed.info/sct,2021-03,66931009,Hypercalcemia (disorder)
http://snomed.info/sct,2021-03,698729002,Hypercalcemia due to tuberculosis (disorder)
http://snomed.info/sct,2021-03,699260009,Hypercalcemia due to hypervitaminosis D (disorder)
http://snomed.info/sct,2021-03,704166007,Acquired hypocalciuric hypercalcemia (disorder)
http://snomed.info/sct,2021-03,7085002,Hypercalcemia due to sarcoidosis (disorder)
http://snomed.info/sct,2021-03,724559006,Myopathy co-occurrent and due to hypercalcemia (disorder)
http://snomed.info/sct,2021-03,771445001,Autosomal recessive infantile hypercalcemia (disorder)
http://snomed.info/sct,2021-03,88351001,Hypercalcemia associated with chronic dialysis (disorder)
http://snomed.info/sct,2021-03,88380005,Acute milk alkali syndrome (disorder)
http://hl7.org/fhir/sid/icd-10-cm,2022,E83.52,Hypercalcemia
