System,Version,Code,Display
http://snomed.info/sct,2021-03,190859005,Hypophosphatasia (disorder)
http://snomed.info/sct,2021-03,20756002,Adult hypophosphatasia (disorder)
http://snomed.info/sct,2021-03,30174008,Childhood hypophosphatasia (disorder)
http://snomed.info/sct,2021-03,360792001,Deficiency of alkaline phosphatase (disorder)
http://snomed.info/sct,2021-03,55236002,Infantile hypophosphatasia (disorder)
http://snomed.info/sct,2021-03,708672004,Odontohypophosphatasia (disorder)
http://snomed.info/sct,2021-03,709556009,Periodontitis co-occurrent with hypophosphatasia (disorder)
http://snomed.info/sct,2021-03,721183009,Low alkaline phosphatase due to chronic kidney disease (disorder)
http://snomed.info/sct,2021-03,85487008,Renal phosphaturia (disorder)
http://hl7.org/fhir/sid/icd-10-cm,2022,E83.3,Disorders of phosphorus metabolism and phosphatases
http://hl7.org/fhir/sid/icd-10-cm,2022,E83.30,Disorder of phosphorus metabolism, unspecified
http://hl7.org/fhir/sid/icd-10-cm,2022,R74.8,Abnormal levels of other serum enzymes
