System,Version,Code,Display
http://snomed.info/sct,2020-09,10750551000119100,Obesity in mother complicating childbirth (disorder)
http://snomed.info/sct,2020-09,1076701000119104,Hypertrophy of fat pad of right knee (disorder)
http://snomed.info/sct,2020-09,1076711000119101,Hypertrophy of fat pad of left knee (disorder)
http://snomed.info/sct,2020-09,111036000,Hyperinsulinar obesity (disorder)
http://snomed.info/sct,2020-09,15750121000119108,Pre-existing severe obesity in mother complicating pregnancy (disorder)
http://snomed.info/sct,2020-09,171000119107,Maternal obesity complicating pregnancy, childbirth and the puerperium, antepartum (disorder)
http://snomed.info/sct,2020-09,190965006,Drug-induced obesity (disorder)
http://snomed.info/sct,2020-09,190966007,Extreme obesity with alveolar hypoventilation (disorder)
http://snomed.info/sct,2020-09,238132000,Android obesity (disorder)
http://snomed.info/sct,2020-09,238133005,Gynecoid obesity (disorder)
http://snomed.info/sct,2020-09,238134004,Generalized obesity (disorder)
http://snomed.info/sct,2020-09,238135003,Fat pad syndrome (disorder)
http://snomed.info/sct,2020-09,238136002,Morbid obesity (disorder)
http://snomed.info/sct,2020-09,248311001,Central obesity (disorder)
http://snomed.info/sct,2020-09,248312008,Peripheral obesity (disorder)
http://snomed.info/sct,2020-09,270486005,Localized obesity (disorder)
http://snomed.info/sct,2020-09,290439001,Familial obesity (disorder)
http://snomed.info/sct,2020-09,292464007,Constitutional obesity (disorder)
http://snomed.info/sct,2020-09,293481008,Hyperplastic-hypertrophic obesity (disorder)
http://snomed.info/sct,2020-09,294493008,Lifelong obesity (disorder)
http://snomed.info/sct,2020-09,295509007,Hypertrophic obesity (disorder)
http://snomed.info/sct,2020-09,296526005,Adult-onset obesity (disorder)
http://snomed.info/sct,2020-09,297500005,Endogenous obesity (disorder)
http://snomed.info/sct,2020-09,298464002,Obesity of endocrine origin (disorder)
http://snomed.info/sct,2020-09,360566006,Buffalo obesity (disorder)
http://snomed.info/sct,2020-09,414438005,Hyperplastic obesity (disorder)
http://snomed.info/sct,2020-09,414916001,Obesity (disorder)
http://snomed.info/sct,2020-09,414917005,Obesity by adipocyte growth pattern (disorder)
http://snomed.info/sct,2020-09,414918000,Obesity by age of onset (disorder)
http://snomed.info/sct,2020-09,414919008,Obesity by contributing factors (disorder)
