System,Version,Code,Display
http://snomed.info/sct,2020-03,100451000119108,Pyogenic bacterial arthritis of shoulder (disorder)
http://snomed.info/sct,2020-03,100461000119105,Pyogenic bacterial arthritis of hand (disorder)
http://snomed.info/sct,2020-03,10193001,Arthritis caused by Pseudomonas (disorder)
http://snomed.info/sct,2020-03,10196009,Juvenile osteochondrosis of acetabulum (disorder)
http://snomed.info/sct,2020-03,1033009,Thoracic arthritis (disorder)
http://snomed.info/sct,2020-03,104681000119106,Reactive arthritis of spine (disorder)
http://snomed.info/sct,2020-03,10624571000119106,Ossification of anterior longitudinal ligament of spine (disorder)
http://snomed.info/sct,2020-03,10629311000119107,Psoriatic arthritis mutilans (disorder)
http://snomed.info/sct,2020-03,1073061000119105,Arthritis of right shoulder caused by Streptococcus (disorder)
http://snomed.info/sct,2020-03,1073071000119104,Arthritis of left shoulder caused by Streptococcus (disorder)
http://snomed.info/sct,2020-03,1073161000119109,Arthritis of right knee caused by Streptococcus (disorder)
http://snomed.info/sct,2020-03,1073171000119103,Arthritis of left knee caused by Streptococcus (disorder)
http://snomed.info/sct,2020-03,1073221000119108,Arthritis of right shoulder caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073231000119106,Arthritis of left shoulder caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073241000119102,Arthritis of right elbow caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073251000119100,Arthritis of left elbow caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073261000119103,Arthritis of right wrist caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073271000119109,Arthritis of left wrist caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073281000119107,Arthritis of right hand caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073291000119105,Arthritis of left hand caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073301000119106,Arthritis of right hip caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073311000119109,Arthritis of left hip caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073321000119102,Arthritis of right knee caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073331000119104,Arthritis of left knee caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073341000119108,Arthritis of right ankle caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073351000119105,Arthritis of right foot caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073361000119107,Arthritis of left foot caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073371000119101,Arthritis of left ankle caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073381000119103,Arthritis of left sacroiliac joint caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073391000119100,Arthritis of right sacroiliac joint caused by bacteria (disorder)
http://snomed.info/sct,2020-03,1073401000119103,Infective arthritis of left shoulder (disorder)
http://snomed.info/sct,2020-03,1073411000119100,Infective arthritis of right shoulder (disorder)
